Unnamed: 0,posted_at,Asking,Year,Length,Beam,Draft,Location,Material,Hull,Type,Cabins,Is_Mono,Is_Diesel,Is_Cutter,Is_Ketch,Is_masthead_sloop,Is_Excellent,Is_Fair,Is_Good,Is_project_boat,Motor_Type,Engine_Count,Is_Inboard,Year_Listed,Asking_Price_Adj
1617,2018-03-13,800.0,1984,19.0,7.0,2.0,Pennsylvania,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,1,0,0,outboard,1,0,2018,863.2813900050577
1618,2018-03-12,21500.0,1983,30.0,10.83,5.25,California,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,23200.687356385926
1619,2018-03-11,116000.0,1988,45.0,13.9,6.5,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2018,125175.80155073336
1620,2018-03-11,9900.0,1985,30.0,8.5,3.7,Wisconsin,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2018,10683.10720131259
1621,2018-03-10,9950.0,1990,23.0,8.0,2.0,Iowa,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2018,10737.062288187906
1623,2018-03-10,3900.0,1993,18.83,7.42,5.08,Florida,fiberglass,monohull,motorsailer,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2018,4208.496776274656
1624,2018-03-10,75000.0,1989,50.2,15.6,5.9,Outside United States,fiberglass,monohull,cruiser,5.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,80932.63031297417
1626,2018-03-10,3750.0,1977,22.0,7.2,2.0,Tennessee,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2018,4046.631515648708
1627,2018-03-09,17750.0,1987,30.0,10.1,5.4,Wisconsin,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,19154.05584073722
1629,2018-03-08,7300.0,1978,27.0,9.3,4.5,New Hampshire,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2018,7877.442683796152
1635,2018-03-07,20500.0,1984,29.92,10.83,5.1,Massachusetts,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2018,22121.58561887961
1636,2018-03-07,11875.0,1982,36.0,10.5,4.5,Mississippi,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,0,0,0,1,inboard,1,1,2018,12814.333132887576
1637,2018-03-06,1500.0,1969,25.0,8.0,4.0,Maryland,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2018,1618.6526062594833
1642,2018-03-05,12500.0,1979,30.0,9.5,3.5,Florida,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,13488.771718829026
1645,2018-03-04,64000.0,2005,32.8,10.8,4.8,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2018,69062.51120040461
1647,2018-03-01,3500.0,1988,23.0,7.0,2.5,Missouri,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2018,3776.856081272128
1654,2012-10-14,4500.0,1967,26.0,8.0,2.8,New Jersey,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,0,0,outboard,1,0,2012,5310.96195893621
1660,2012-10-11,5000.0,1967,24.0,8.0,4.0,New Jersey,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2012,5901.068843262456
1662,2012-10-11,6000.0,1978,33.0,11.0,3.5,Maryland,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2012,7081.282611914947
1663,2012-10-10,38000.0,1980,41.0,13.9,4.0,Florida,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2012,44848.12320879466
1665,2012-10-08,28000.0,1986,30.0,10.0,5.6,Virginia,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2012,33045.98552226975
1666,2012-10-08,45000.0,2004,22.0,8.3,2.4,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2012,53109.6195893621
1667,2012-10-07,9850.0,1978,25.0,8.0,4.0,Outside United States,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,0,1,0,inboard,1,1,2012,11625.105621227038
1670,2012-10-05,22000.0,1978,18.6,6.3,2.7,Maine,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2012,25964.702910354805
1671,2012-10-04,5800.0,1977,27.0,9.0,5.0,Ohio,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,inboard,1,1,2012,6845.239858184448
1672,2012-10-03,4000.0,1971,26.0,8.0,4.0,Florida,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2012,4720.855074609964
1673,2012-10-02,37500.0,1988,30.0,10.6,3.8,Massachusetts,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2012,44258.016324468415
1676,2012-10-01,6400.0,1981,25.0,8.0,4.0,Outside United States,fiberglass,monohull,cruiser,0.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2012,7553.368119375943
1682,2012-09-26,100000.0,1998,46.59,13.95,5.74,Outside United States,fiberglass,monohull,cruiser,4.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2012,118021.37686524913
1683,2012-09-25,18500.0,1980,26.0,10.6,2.5,Florida,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2012,21833.954720071088
1685,2012-09-25,9000.0,1978,18.5,6.3,2.75,Vermont,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2012,10621.92391787242
1688,2012-09-23,18000.0,1978,32.0,11.0,4.0,Rhode Island,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2012,21243.84783574484
1689,2012-09-23,6900.0,1983,24.0,8.3,2.92,Outside United States,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,inboard,1,1,2012,8143.475003702189
1690,2012-09-22,65000.0,1984,37.0,11.6,6.0,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2012,76713.89496241191
1691,2012-09-22,21900.0,1991,28.0,10.6,3.9,Florida,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2012,25846.681533489555
1692,2012-09-22,45000.0,2000,36.0,12.0,5.0,Maine,steel,monohull,cruiser,2.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2012,53109.6195893621
1693,2012-09-21,22950.0,2005,19.5,7.0,5.0,Florida,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2012,27085.905990574676
1699,2012-09-20,85000.0,2001,36.5,11.11,5.101,Massachusetts,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2012,100318.17033546176
1700,2012-09-20,103000.0,2008,33.0,11.6,5.6,Oklahoma,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2012,121562.01817120658
1705,2012-09-17,18000.0,1967,22.0,10.0,2.0,Massachusetts,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,1,0,0,0,inboard,1,1,2012,21243.84783574484
1706,2012-09-17,3500.0,1965,23.0,7.8,3.8,Michigan,fiberglass,monohull,daysailer,1.0,1,0,0,0,1,0,0,1,0,outboard,2,0,2012,4130.748190283719
1714,2012-09-13,81000.0,1984,33.0,11.1,5.6,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2012,95597.31526085178
1717,2012-09-12,25000.0,1989,28.6,10.6,4.0,New York,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2012,29505.34421631228
1719,2012-09-11,45000.0,2001,29.0,10.0,5.0,Maine,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2012,53109.6195893621
1721,2012-09-11,109000.0,2002,35.0,12.0,5.0,New York,fiberglass,monohull,cruiser,3.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2012,128643.30078312154
1722,2012-09-11,16900.0,1991,26.0,10.0,3.0,New York,fiberglass,monohull,daysailer,2.0,1,0,0,0,1,1,0,0,0,outboard,1,0,2012,19945.61269022709
1723,2012-09-09,3000.0,1967,20.0,7.0,3.0,Michigan,fiberglass,monohull,daysailer,1.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2012,3540.6413059574734
1725,2012-09-07,9500.0,1976,30.0,9.6,5.0,Maine,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2012,11212.030802198666
1726,2012-09-07,8000.0,1978,27.0,9.3,3.3,Massachusetts,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,1,0,0,outboard,1,0,2012,9441.710149219927
1733,2011-10-18,9000.0,1980,27.0,10.0,3.0,Florida,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2011,10841.739315992338
1734,2011-10-18,12500.0,1979,28.0,9.0,4.0,Michigan,fiberglass,monohull,racer,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2011,15057.97127221158
1736,2011-10-17,9900.0,1991,30.0,10.0,5.5,Outside United States,steel,monohull,cruiser,1.0,1,0,0,0,1,0,0,1,0,motorless,0,0,2011,11925.913247591572
1738,2011-10-16,60000.0,1989,37.0,12.0,5.2,Outside United States,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2011,72278.26210661558
1740,2011-10-13,90500.0,1980,38.0,11.6,5.8,Texas,fiberglass,monohull,cruiser,1.0,1,1,0,1,0,1,0,0,0,inboard,1,1,2011,109019.71201081184
1747,2011-10-06,70000.0,1986,34.8,8.2,5.9,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2011,84324.63912438485
1749,2011-10-04,20000.0,1964,30.0,8.5,5.0,California,fiberglass,monohull,cruiser,1.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2011,24092.754035538528
1750,2011-10-02,75000.0,1972,41.0,14.0,4.1,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2011,90347.82763326948
1753,2011-09-30,14000.0,1988,25.9,9.3,4.11,Michigan,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2011,16864.92782487697
1755,2011-09-28,5900.0,2007,14.2,6.2,3.6,Kentucky,fiberglass,monohull,daysailer,0.0,1,0,0,0,0,1,0,0,0,motorless,0,0,2011,7107.362440483866
1758,2011-09-25,65000.0,1982,37.0,11.6,5.75,Texas,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2011,78301.4506155002
1759,2011-09-25,5000.0,1975,26.1,8.7,4.0,Illinois,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2011,6023.188508884632
1760,2011-09-25,14500.0,1960,31.0,9.5,4.0,California,wood,monohull,cruiser,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2011,17467.246675765433
1764,2011-09-21,34000.0,1978,37.0,11.6,4.0,Michigan,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2011,40957.68186041549
1765,2011-09-20,16800.0,1986,27.0,8.8,4.0,New Hampshire,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2011,20237.91338985236
1771,2011-09-18,19500.0,1979,31.0,10.8,5.4,Michigan,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2011,23490.435184650065
1772,2011-09-17,15000.0,1984,30.0,10.1,5.3,New Jersey,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2011,18069.565526653896
1793,2011-09-11,19500.0,1977,30.0,9.0,4.1,Virginia,fiberglass,monohull,cruiser,2.0,1,1,0,1,0,0,0,1,0,inboard,1,1,2011,23490.435184650065
1794,2011-09-10,59000.0,1979,40.0,13.6,4.9,Florida,fiberglass,monohull,racer,3.0,1,1,0,0,1,1,0,0,0,inboard,2,1,2011,71073.62440483866
1801,2011-09-05,5500.0,1974,27.0,9.0,4.0,California,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,inboard,1,1,2011,6625.507359773095
1802,2011-09-05,13500.0,1979,28.0,9.0,4.0,Colorado,fiberglass,monohull,racer,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2011,16262.608973988506
1804,2017-05-02,23000.0,1980,35.0,10.7,5.11,Outside United States,fiberglass,monohull,racer,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,25425.54667101828
1805,2017-05-02,28000.0,1989,34.0,12.5,5.0,Outside United States,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,30952.83942558747
1807,2017-05-02,18000.0,1982,32.0,10.0,4.0,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,19898.253916449088
1808,2017-05-02,5500.0,1979,25.0,9.3,4.25,Florida,fiberglass,monohull,racer,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2017,6080.022030026111
1811,2017-05-01,7500.0,1983,25.0,8.0,6.0,California,fiberglass,monohull,daysailer,1.0,1,0,0,0,1,1,0,0,0,outboard,1,0,2017,8290.939131853787
1812,2017-05-01,10000.0,1970,30.0,8.0,6.0,Washington,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,1,0,0,inboard,1,1,2017,11054.585509138384
1815,2017-04-30,8750.0,1977,30.0,10.0,5.0,Ohio,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,1,0,inboard,1,1,2017,9672.762320496086
1817,2017-04-30,75000.0,2005,33.0,11.5,4.5,Maryland,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2017,82909.39131853788
1818,2017-04-30,39950.0,1977,37.0,12.0,4.8,California,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2017,44163.06910900784
1822,2017-04-29,28999.0,1991,32.0,11.33,4.25,New York,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,32057.1925179504
1826,2017-04-28,9990.0,1975,32.92,10.0,7.58,Virginia,fiberglass,monohull,racer,1.0,1,0,0,0,1,0,0,1,0,inboard,1,1,2017,11043.530923629243
1833,2017-04-27,1700.0,1968,21.3,7.1,3.6,Maryland,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,0,0,outboard,1,0,2017,1879.279536553525
1837,2017-04-25,17000.0,1993,26.0,10.0,3.6,Louisiana,fiberglass,monohull,daysailer,1.0,1,0,0,0,1,1,0,0,0,outboard,1,0,2017,18792.795365535247
1840,2017-04-25,55000.0,1976,37.0,10.5,3.5,California,fiberglass,monohull,cruiser,2.0,1,1,0,1,0,1,0,0,0,inboard,1,1,2017,60800.22030026111
1844,2017-04-24,4000.0,1986,22.0,7.0,4.0,South Carolina,fiberglass,monohull,racer,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2017,4421.834203655352
1846,2017-04-24,60000.0,1987,30.0,11.1,5.0,Maine,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,66327.5130548303
1848,2017-04-24,23000.0,2004,35.0,12.0,6.2,Outside United States,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,25425.54667101828
1853,2017-04-23,29000.0,1975,33.0,11.0,5.6,Florida,fiberglass,monohull,racer,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2017,32058.297976501308
1854,2017-04-23,15500.0,1981,27.0,9.4,4.4,Florida,fiberglass,monohull,daysailer,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,17134.60753916449
1856,2017-04-22,9500.0,1974,30.0,9.5,5.0,Maine,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2017,10501.856233681465
1859,2017-04-22,39000.0,1989,34.0,12.0,6.4,California,fiberglass,monohull,daysailer,2.0,1,0,0,0,0,0,0,1,0,motorless,0,0,2017,43112.88348563969
1867,2017-04-20,4800.0,1991,25.82,7.82,6.33,California,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,0,1,0,motorless,0,0,2017,5306.201044386424
1873,2017-04-20,2700.0,1987,24.0,8.2,4.8,Ohio,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,0,1,outboard,1,0,2017,2984.738087467363
1874,2017-04-20,16500.0,1987,30.0,10.6,3.9,New York,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2017,18240.06609007833
1875,2017-04-20,69500.0,1984,34.0,10.0,4.9,New York,fiberglass,monohull,cruiser,1.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2017,76829.36928851176
1876,2019-01-01,120000.0,1985,47.0,14.5,7.0,Outside United States,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2019,127187.59900961054
1881,2018-12-30,65500.0,1997,37.5,12.5,5.0,North Dakota,fiberglass,monohull,cruiser,3.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2018,70681.16380666409
1882,2018-12-30,1500.0,1970,22.0,7.0,5.0,Georgia,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,0,0,0,motorless,0,0,2018,1618.6526062594833
1883,2018-12-30,1950.0,1973,26.0,8.67,5.0,Georgia,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,1,0,0,motorless,0,0,2018,2104.248388137328
1885,2018-12-30,1950.0,1978,28.0,9.0,5.0,Georgia,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,0,1,inboard,1,1,2018,2104.248388137328
1886,2018-12-30,1200.0,1976,23.0,8.0,5.0,Georgia,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,1,0,0,motorless,0,0,2018,1294.9220850075867
1889,2018-12-29,1500.0,1982,23.83,8.33,3.5,Georgia,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,1,0,0,motorless,0,0,2018,1618.6526062594833
1891,2018-12-29,7500.0,1978,32.67,10.17,5.25,Georgia,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,0,1,0,0,inboard,1,1,2018,8093.263031297416
1892,2018-12-28,24900.0,1975,30.0,10.6,4.8,Massachusetts,fiberglass,monohull,cruiser,1.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2018,26869.63326390742
1893,2018-12-27,800.0,1988,15.0,6.0,3.5,Kansas,fiberglass,monohull,cruiser,0.0,1,0,0,0,0,0,1,0,0,motorless,0,0,2018,863.2813900050577
1894,2018-12-27,3500.0,1969,27.0,7.5,4.5,Massachusetts,fiberglass,monohull,motorsailer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,3776.856081272128
1895,2018-12-27,24900.0,1985,32.0,10.0,4.0,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2018,26869.63326390742
1897,2018-12-23,88800.0,1990,39.3,12.8,6.1,Florida,fiberglass,monohull,racer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,95824.2342905614
1905,2018-12-18,36000.0,1991,32.0,11.4,4.3,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2018,38847.6625502276
1908,2018-12-14,22000.0,1981,34.25,11.3,4.0,Oregon,fiberglass,monohull,racer,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2018,23740.238225139088
1913,2018-12-13,35500.0,2003,36.0,12.0,5.0,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2018,38308.11168147444
1916,2018-12-13,24000.0,1953,41.0,10.2,5.1,Florida,wood,monohull,racer,2.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2018,25898.44170015173
1918,2018-12-12,35000.0,1977,47.0,11.0,7.0,Outside United States,fiberglass,monohull,racer,1.0,1,1,0,0,1,0,1,0,0,inboard,1,1,2018,37768.56081272128
1919,2018-12-11,75000.0,1973,50.0,14.0,6.2,Washington,fiberglass,monohull,motorsailer,3.0,1,1,0,1,0,0,0,1,0,inboard,1,1,2018,80932.63031297417
1920,2018-12-11,6500.0,1977,41.0,12.9,6.0,South Carolina,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,0,1,inboard,1,1,2018,7014.161293791094
1921,2018-12-09,135000.0,1989,36.0,12.0,7.0,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2018,145678.73456335347
1922,2018-12-09,12400.0,1979,32.0,9.0,4.6,Connecticut,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,13380.861545078396
1923,2018-12-07,24000.0,1975,41.9,13.4,4.1,Outside United States,fiberglass,monohull,cruiser,3.0,1,1,0,1,0,0,0,1,0,inboard,1,1,2018,25898.44170015173
1925,2018-12-06,75000.0,2004,37.0,12.0,6.0,Maryland,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2018,80932.63031297417
1926,2018-12-06,18450.0,1991,36.0,11.4,6.11,Connecticut,fiberglass,monohull,racer,0.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2018,19909.427056991644
1927,2018-12-05,6000.0,1959,48.0,13.5,5.0,Massachusetts,composite,monohull,motorsailer,3.0,1,1,0,1,0,1,0,0,0,inboard,1,1,2018,6474.610425037933
1930,2018-12-04,7000.0,1989,25.0,8.3,5.0,California,fiberglass,monohull,racer,0.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2018,7553.712162544255
1931,2018-11-30,3500.0,1978,25.0,8.0,2.3,New Jersey,fiberglass,monohull,cruiser,2.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2018,3776.856081272128
1934,2018-11-27,9000.0,1988,26.5,9.0,3.5,Georgia,fiberglass,monohull,racer,2.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2018,9711.9156375569
1935,2018-11-26,19495.0,1979,30.0,11.0,5.3,Ohio,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,1,0,0,0,inboard,1,1,2018,21037.08837268575
1936,2018-11-25,29000.0,1983,35.0,11.0,5.6,California,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,0,1,0,0,inboard,1,1,2018,31293.95038768334
1941,2018-11-23,15000.0,1982,29.92,10.83,5.3,Massachusetts,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,16186.526062594832
1942,2018-11-22,104900.0,1995,40.0,12.1,5.7,Outside United States,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,113197.7722644132
1943,2018-11-22,99000.0,2006,34.0,11.33,5.7,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,106831.0720131259
1945,2018-11-21,50000.0,1992,37.0,12.5,4.11,Florida,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2018,53955.086875316105
1946,2018-11-19,1.0,1978,22.0,7.75,5.0,Nevada,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,1,0,0,outboard,1,0,2018,1.079101737506322
1947,2018-11-19,49000.0,1979,40.0,12.8,7.2,Michigan,fiberglass,monohull,racer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2018,52875.98513780979
1948,2018-11-19,89000.0,1988,36.0,11.5,5.8,California,fiberglass,monohull,cruiser,1.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2018,96040.05463806268
1950,2018-11-18,48000.0,1984,35.0,11.7,5.0,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2018,51796.88340030346
1953,2015-10-13,14595.0,2010,19.0,8.5,3.5,Missouri,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2015,16685.75313163191
1954,2015-10-13,17500.0,1954,25.0,7.7,4.0,Washington,wood,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2015,20006.8982393668
1957,2015-10-12,40000.0,1990,35.5,11.9,4.6,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2015,45730.053118552685
1960,2015-10-11,18500.0,1986,26.0,9.1,3.3,Texas,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,1,0,0,0,outboard,1,0,2015,21150.149567330616
1961,2015-10-09,115000.0,2004,37.0,12.4,5.0,Maryland,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2015,131473.90271583898
1964,2015-10-08,6800.0,1985,25.5,9.0,4.0,Missouri,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2015,7774.109030153956
1967,2015-10-07,22500.0,1985,32.0,11.5,4.0,Arkansas,fiberglass,monohull,daysailer,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2015,25723.154879185884
1968,2015-10-06,65000.0,2001,34.0,12.0,4.5,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2015,74311.3363176481
1970,2015-10-05,17500.0,1985,30.0,10.0,5.17,New York,fiberglass,monohull,racer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2015,20006.8982393668
1971,2015-10-05,24500.0,1972,33.0,10.0,3.5,Florida,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2015,28009.65753511352
1972,2015-10-05,9900.0,1976,28.0,9.0,5.0,New York,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,1,0,0,inboard,1,1,2015,11318.18814684179
1973,2015-10-05,25000.0,1986,28.0,10.0,5.0,North Carolina,fiberglass,monohull,racer,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2015,28581.28319909543
1974,2015-10-05,48500.0,1978,42.4,13.0,5.3,New York,fiberglass,monohull,cruiser,2.0,1,1,0,1,0,0,0,1,0,inboard,1,1,2015,55447.68940624513
1976,2015-10-03,4400.0,1980,17.0,6.0,1.8,Indiana,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,1,0,0,0,motorless,0,0,2015,5030.305843040796
1977,2015-10-03,149000.0,2009,43.0,13.5,6.0,Florida,fiberglass,monohull,cruiser,4.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2015,170344.44786660877
1978,2015-10-02,15000.0,1987,27.0,9.0,3.4,New Jersey,fiberglass,monohull,cruiser,2.0,1,0,0,0,0,1,0,0,0,inboard,1,1,2015,17148.769919457256
1981,2015-09-29,110000.0,1975,41.5,13.6,5.5,Mississippi,fiberglass,monohull,cruiser,2.0,1,1,0,1,0,1,0,0,0,inboard,1,1,2015,125757.64607601988
1984,2015-09-26,30000.0,2000,36.0,12.0,4.6,Maine,steel,monohull,cruiser,2.0,1,1,1,0,0,0,0,0,1,inboard,1,1,2015,34297.53983891451
